# started on Sun May 31 21:59:25 2020

     8.507239449,45760511,,l2_rqsts.miss,1685828401,100.00,,
     9.007773096,3188180415,,cycles,1708348856,100.00,,
     9.007773096,4652168368,,instructions,1708355525,100.00,1.83,insn per cycle
     9.007773096,872709370,,branches,1708360801,100.00,,
     9.007773096,26979230,,branch-misses,1708365966,100.00,4.02,of all branches
     9.007773096,87069126,,L1-dcache-load-misses,1708371080,100.00,,
     9.007773096,73812762,,L1-icache-load-misses,1708375999,100.00,,
     9.007773096,1230374,,LLC-load-misses,1708380887,100.00,,
     9.007773096,635286,,LLC-store-misses,1708385845,100.00,,
     9.007773096,35948005,,l2_rqsts.miss,1708390797,100.00,,
     9.508268102,2537830295,,cycles,1710849516,100.00,,
     9.508268102,4807044960,,instructions,1710855740,100.00,1.89,insn per cycle
     9.508268102,569834461,,branches,1710860598,100.00,,
     9.508268102,14695043,,branch-misses,1710865237,100.00,2.21,of all branches
     9.508268102,41627290,,L1-dcache-load-misses,1710869545,100.00,,
     9.508268102,23419474,,L1-icache-load-misses,1710874069,100.00,,
     9.508268102,1347370,,LLC-load-misses,1710878619,100.00,,
     9.508268102,430001,,LLC-store-misses,1710883029,100.00,,
     9.508268102,22922061,,l2_rqsts.miss,1710893230,100.00,,
    10.008786352,1491767124,,cycles,1672481957,100.00,,
    10.008786352,2397611948,,instructions,1672485888,100.00,0.96,insn per cycle
    10.008786352,460493652,,branches,1672489143,100.00,,
    10.008786352,11878850,,branch-misses,1672492293,100.00,1.81,of all branches
    10.008786352,44586470,,L1-dcache-load-misses,1672495081,100.00,,
    10.008786352,15513022,,L1-icache-load-misses,1672497781,100.00,,
    10.008786352,712221,,LLC-load-misses,1672500536,100.00,,
    10.008786352,313715,,LLC-store-misses,1672503195,100.00,,
    10.008786352,18850383,,l2_rqsts.miss,1672505937,100.00,,
    10.509272878,1327553338,,cycles,1633446615,100.00,,
    10.509272878,2064451346,,instructions,1633450737,100.00,0.85,insn per cycle
    10.509272878,406095283,,branches,1633453920,100.00,,
    10.509272878,10654944,,branch-misses,1633456451,100.00,1.66,of all branches
    10.509272878,40091018,,L1-dcache-load-misses,1633459056,100.00,,
    10.509272878,16941249,,L1-icache-load-misses,1633461531,100.00,,
    10.509272878,506585,,LLC-load-misses,1633464126,100.00,,
    10.509272878,227171,,LLC-store-misses,1633466605,100.00,,
    10.509272878,15797967,,l2_rqsts.miss,1633469036,100.00,,
    11.009756691,2098292838,,cycles,1620098502,100.00,,
    11.009756691,2960530041,,instructions,1620103811,100.00,1.23,insn per cycle
    11.009756691,589806890,,branches,1620108041,100.00,,
    11.009756691,16920657,,branch-misses,1620112186,100.00,2.64,of all branches
    11.009756691,68293862,,L1-dcache-load-misses,1620116398,100.00,,
    11.009756691,33985266,,L1-icache-load-misses,1620120566,100.00,,
    11.009756691,808328,,LLC-load-misses,1620124587,100.00,,
    11.009756691,379916,,LLC-store-misses,1620128649,100.00,,
    11.009756691,21761434,,l2_rqsts.miss,1620132744,100.00,,
    11.510129917,3805159218,,cycles,1652992647,100.00,,
    11.510129917,5259963331,,instructions,1652999887,100.00,2.12,insn per cycle
    11.510129917,990776031,,branches,1653005296,100.00,,
    11.510129917,22238284,,branch-misses,1653010719,100.00,3.39,of all branches
    11.510129917,144245701,,L1-dcache-load-misses,1653016089,100.00,,
    11.510129917,53171906,,L1-icache-load-misses,1653021563,100.00,,
    11.510129917,1734909,,LLC-load-misses,1653026922,100.00,,
    11.510129917,673210,,LLC-store-misses,1653032343,100.00,,
    11.510129917,34925590,,l2_rqsts.miss,1653037609,100.00,,
    12.010680649,2667720852,,cycles,1660687983,100.00,,
    12.010680649,3437210515,,instructions,1660692913,100.00,1.38,insn per cycle
    12.010680649,682825487,,branches,1660696852,100.00,,
    12.010680649,13162226,,branch-misses,1660700563,100.00,2.00,of all branches
    12.010680649,90714834,,L1-dcache-load-misses,1660704437,100.00,,
    12.010680649,22399879,,L1-icache-load-misses,1660708376,100.00,,
    12.010680649,1985800,,LLC-load-misses,1660712213,100.00,,
    12.010680649,337065,,LLC-store-misses,1660715877,100.00,,
    12.010680649,22908689,,l2_rqsts.miss,1660719439,100.00,,
    12.511180554,3291942067,,cycles,1677168549,100.00,,
    12.511180554,4834451082,,instructions,1677175018,100.00,1.92,insn per cycle
    12.511180554,902488950,,branches,1677180374,100.00,,
    12.511180554,28745105,,branch-misses,1677185438,100.00,4.31,of all branches
    12.511180554,89499901,,L1-dcache-load-misses,1677190446,100.00,,
    12.511180554,71816269,,L1-icache-load-misses,1677195489,100.00,,
    12.511180554,1990600,,LLC-load-misses,1677200506,100.00,,
    12.511180554,667068,,LLC-store-misses,1677205476,100.00,,
    12.511180554,39769811,,l2_rqsts.miss,1677210289,100.00,,
    13.011700095,3823906809,,cycles,1702758724,100.00,,
    13.011700095,5308652331,,instructions,1702764879,100.00,2.07,insn per cycle
    13.011700095,1028591176,,branches,1702770068,100.00,,
    13.011700095,29871261,,branch-misses,1702775001,100.00,4.38,of all branches
    13.011700095,107938220,,L1-dcache-load-misses,1702780611,100.00,,
    13.011700095,81801054,,L1-icache-load-misses,1702785818,100.00,,
    13.011700095,2561808,,LLC-load-misses,1702790965,100.00,,
    13.011700095,964869,,LLC-store-misses,1702795920,100.00,,
    13.011700095,47580171,,l2_rqsts.miss,1702800736,100.00,,
    13.512232275,3916555526,,cycles,1728857206,100.00,,
    13.512232275,5614459768,,instructions,1728865599,100.00,2.15,insn per cycle
    13.512232275,1062069555,,branches,1728872457,100.00,,
    13.512232275,27587525,,branch-misses,1728879056,100.00,3.97,of all branches
    13.512232275,115824874,,L1-dcache-load-misses,1728885660,100.00,,
    13.512232275,80815021,,L1-icache-load-misses,1728892280,100.00,,
    13.512232275,4032040,,LLC-load-misses,1728898649,100.00,,
    13.512232275,1210832,,LLC-store-misses,1728905193,100.00,,
    13.512232275,54771298,,l2_rqsts.miss,1728911509,100.00,,
    14.012786823,3878574317,,cycles,1751882996,100.00,,
    14.012786823,5807156491,,instructions,1751888787,100.00,2.18,insn per cycle
    14.012786823,1119205384,,branches,1751894494,100.00,,
    14.012786823,29538542,,branch-misses,1751899007,100.00,4.16,of all branches
    14.012786823,108510086,,L1-dcache-load-misses,1751903441,100.00,,
    14.012786823,68131984,,L1-icache-load-misses,1751908000,100.00,,
    14.012786823,3619888,,LLC-load-misses,1751912638,100.00,,
    14.012786823,1006839,,LLC-store-misses,1751917227,100.00,,
    14.012786823,50162896,,l2_rqsts.miss,1751921589,100.00,,
    14.513322364,3794305496,,cycles,1775120240,100.00,,
    14.513322364,5818472694,,instructions,1775129371,100.00,2.15,insn per cycle
    14.513322364,1055779250,,branches,1775135943,100.00,,
    14.513322364,28236391,,branch-misses,1775142321,100.00,3.91,of all branches
    14.513322364,82605627,,L1-dcache-load-misses,1775148577,100.00,,
    14.513322364,71114577,,L1-icache-load-misses,1775154911,100.00,,
    14.513322364,3030983,,LLC-load-misses,1775161314,100.00,,
    14.513322364,651111,,LLC-store-misses,1775167716,100.00,,
    14.513322364,44381195,,l2_rqsts.miss,1775174251,100.00,,
    15.013798662,3731291241,,cycles,1793026361,100.00,,
    15.013798662,6074848054,,instructions,1793036012,100.00,2.22,insn per cycle
    15.013798662,1122941971,,branches,1793040431,100.00,,
    15.013798662,24642312,,branch-misses,1793044703,100.00,3.35,of all branches
    15.013798662,97626945,,L1-dcache-load-misses,1793048916,100.00,,
    15.013798662,80012755,,L1-icache-load-misses,1793053123,100.00,,
    15.013798662,2772570,,LLC-load-misses,1793057276,100.00,,
    15.013798662,957063,,LLC-store-misses,1793061350,100.00,,
    15.013798662,49693442,,l2_rqsts.miss,1793065405,100.00,,
    15.514321392,3819586810,,cycles,1812304754,100.00,,
    15.514321392,5668901336,,instructions,1812310871,100.00,2.05,insn per cycle
    15.514321392,1067687230,,branches,1812315235,100.00,,
    15.514321392,27897438,,branch-misses,1812319465,100.00,3.74,of all branches
    15.514321392,100878584,,L1-dcache-load-misses,1812323631,100.00,,
    15.514321392,71401866,,L1-icache-load-misses,1812327646,100.00,,
    15.514321392,3383370,,LLC-load-misses,1812331726,100.00,,
    15.514321392,1090404,,LLC-store-misses,1812335755,100.00,,
    15.514321392,51285895,,l2_rqsts.miss,1812339772,100.00,,
    16.014838602,3592866604,,cycles,1825650534,100.00,,
    16.014838602,5129841843,,instructions,1825657506,100.00,1.83,insn per cycle
    16.014838602,1006946641,,branches,1825663277,100.00,,
    16.014838602,27374234,,branch-misses,1825668636,100.00,3.63,of all branches
    16.014838602,100078480,,L1-dcache-load-misses,1825673982,100.00,,
    16.014838602,64499296,,L1-icache-load-misses,1825677827,100.00,,
    16.014838602,2941512,,LLC-load-misses,1825681734,100.00,,
    16.014838602,981000,,LLC-store-misses,1825685521,100.00,,
    16.014838602,45971339,,l2_rqsts.miss,1825689451,100.00,,
    16.515414159,4053098102,,cycles,1844745349,100.00,,
    16.515414159,5762288745,,instructions,1844753076,100.00,2.03,insn per cycle
    16.515414159,1110872834,,branches,1844758525,100.00,,
    16.515414159,28657563,,branch-misses,1844763944,100.00,3.74,of all branches
    16.515414159,119132250,,L1-dcache-load-misses,1844769885,100.00,,
    16.515414159,72553966,,L1-icache-load-misses,1844776394,100.00,,
    16.515414159,3789589,,LLC-load-misses,1844781570,100.00,,
    16.515414159,1313283,,LLC-store-misses,1844786534,100.00,,
    16.515414159,55966219,,l2_rqsts.miss,1844791750,100.00,,
    17.015973427,4044234745,,cycles,1862169699,100.00,,
    17.015973427,6107791742,,instructions,1862177008,100.00,2.13,insn per cycle
    17.015973427,1163870246,,branches,1862182252,100.00,,
    17.015973427,28876879,,branch-misses,1862187361,100.00,3.72,of all branches
    17.015973427,112507115,,L1-dcache-load-misses,1862192332,100.00,,
    17.015973427,57101645,,L1-icache-load-misses,1862198311,100.00,,
    17.015973427,4460727,,LLC-load-misses,1862202947,100.00,,
    17.015973427,1298315,,LLC-store-misses,1862206691,100.00,,
    17.015973427,56522105,,l2_rqsts.miss,1862210449,100.00,,
    17.516506809,3031571286,,cycles,1865534502,100.00,,
    17.516506809,4508531724,,instructions,1865535307,100.00,1.57,insn per cycle
    17.516506809,803678758,,branches,1865535999,100.00,,
    17.516506809,25492222,,branch-misses,1865536657,100.00,3.28,of all branches
    17.516506809,78886650,,L1-dcache-load-misses,1865537316,100.00,,
    17.516506809,52782272,,L1-icache-load-misses,1865537990,100.00,,
    17.516506809,2145999,,LLC-load-misses,1865538636,100.00,,
    17.516506809,720389,,LLC-store-misses,1865539286,100.00,,
    17.516506809,40301968,,l2_rqsts.miss,1865539920,100.00,,
    18.016957299,890968230,,cycles,1829186466,100.00,,
    18.016957299,2132530015,,instructions,1829187308,100.00,0.76,insn per cycle
    18.016957299,113870878,,branches,1829188044,100.00,,
    18.016957299,1034113,,branch-misses,1829188767,100.00,0.14,of all branches
    18.016957299,6572052,,L1-dcache-load-misses,1829189468,100.00,,
    18.016957299,6528976,,L1-icache-load-misses,1829190145,100.00,,
    18.016957299,904693,,LLC-load-misses,1829190820,100.00,,
    18.016957299,142771,,LLC-store-misses,1829191515,100.00,,
    18.016957299,5438006,,l2_rqsts.miss,1829192194,100.00,,
    18.517399324,1079000082,,cycles,1799155265,100.00,,
    18.517399324,1743339012,,instructions,1799157323,100.00,0.63,insn per cycle
    18.517399324,339273259,,branches,1799158881,100.00,,
    18.517399324,8353028,,branch-misses,1799161493,100.00,1.12,of all branches
    18.517399324,36971358,,L1-dcache-load-misses,1799164207,100.00,,
    18.517399324,9542442,,L1-icache-load-misses,1799167175,100.00,,
    18.517399324,439582,,LLC-load-misses,1799169174,100.00,,
    18.517399324,202747,,LLC-store-misses,1799170682,100.00,,
    18.517399324,12991165,,l2_rqsts.miss,1799172161,100.00,,
    19.017909687,1647501959,,cycles,1779987467,100.00,,
    19.017909687,3713398589,,instructions,1779988332,100.00,1.35,insn per cycle
    19.017909687,614694818,,branches,1779989051,100.00,,
    19.017909687,8408993,,branch-misses,1779989734,100.00,1.13,of all branches
    19.017909687,25571031,,L1-dcache-load-misses,1779990438,100.00,,
    19.017909687,6625397,,L1-icache-load-misses,1779991113,100.00,,
    19.017909687,745114,,LLC-load-misses,1779991777,100.00,,
    19.017909687,374635,,LLC-store-misses,1779992445,100.00,,
    19.017909687,15362540,,l2_rqsts.miss,1779993096,100.00,,
    19.518413667,1337201659,,cycles,1758394766,100.00,,
    19.518413667,3580981380,,instructions,1758395561,100.00,1.32,insn per cycle
    19.518413667,603487710,,branches,1758396223,100.00,,
    19.518413667,2730360,,branch-misses,1758396883,100.00,0.37,of all branches
    19.518413667,17064640,,L1-dcache-load-misses,1758397558,100.00,,
    19.518413667,1927235,,L1-icache-load-misses,1758398203,100.00,,
    19.518413667,902339,,LLC-load-misses,1758398875,100.00,,
    19.518413667,750151,,LLC-store-misses,1758399528,100.00,,
    19.518413667,15306702,,l2_rqsts.miss,1758400180,100.00,,
    20.018878161,1241654407,,cycles,1737153793,100.00,,
    20.018878161,3491741397,,instructions,1737163867,100.00,1.31,insn per cycle
    20.018878161,581597561,,branches,1737172247,100.00,,
    20.018878161,1439996,,branch-misses,1737180106,100.00,0.20,of all branches
    20.018878161,14579599,,L1-dcache-load-misses,1737187734,100.00,,
    20.018878161,1135730,,L1-icache-load-misses,1737195463,100.00,,
    20.018878161,793468,,LLC-load-misses,1737203127,100.00,,
    20.018878161,733193,,LLC-store-misses,1737210846,100.00,,
    20.018878161,14113100,,l2_rqsts.miss,1737218466,100.00,,
    20.519557742,1341077243,,cycles,1718979800,100.00,,
    20.519557742,3583251779,,instructions,1718980820,100.00,1.36,insn per cycle
    20.519557742,592684865,,branches,1718981441,100.00,,
    20.519557742,1568862,,branch-misses,1718982028,100.00,0.21,of all branches
    20.519557742,15884100,,L1-dcache-load-misses,1718982625,100.00,,
    20.519557742,1301267,,L1-icache-load-misses,1718983212,100.00,,
    20.519557742,772421,,LLC-load-misses,1718983795,100.00,,
    20.519557742,794632,,LLC-store-misses,1718984378,100.00,,
    20.519557742,16100645,,l2_rqsts.miss,1718984955,100.00,,
    21.020008771,1517695929,,cycles,1702781776,100.00,,
    21.020008771,4136962186,,instructions,1702784610,100.00,1.58,insn per cycle
    21.020008771,694292651,,branches,1702786823,100.00,,
    21.020008771,1626991,,branch-misses,1702789029,100.00,0.22,of all branches
    21.020008771,16945893,,L1-dcache-load-misses,1702791119,100.00,,
    21.020008771,1072169,,L1-icache-load-misses,1702793195,100.00,,
    21.020008771,1230330,,LLC-load-misses,1702795198,100.00,,
    21.020008771,765628,,LLC-store-misses,1702797304,100.00,,
    21.020008771,15912385,,l2_rqsts.miss,1702799437,100.00,,
    21.520525562,2799101728,,cycles,1704865096,100.00,,
    21.520525562,7059825508,,instructions,1704867853,100.00,2.70,insn per cycle
    21.520525562,1160371112,,branches,1704869988,100.00,,
    21.520525562,2238308,,branch-misses,1704872083,100.00,0.30,of all branches
    21.520525562,31880716,,L1-dcache-load-misses,1704874188,100.00,,
    21.520525562,1376401,,L1-icache-load-misses,1704876251,100.00,,
    21.520525562,2257240,,LLC-load-misses,1704878276,100.00,,
    21.520525562,724314,,LLC-store-misses,1704880307,100.00,,
    21.520525562,25841313,,l2_rqsts.miss,1704882398,100.00,,
    22.021022559,2803688448,,cycles,1706172440,100.00,,
    22.021022559,7507856703,,instructions,1706174494,100.00,2.87,insn per cycle
    22.021022559,1226957935,,branches,1706176098,100.00,,
    22.021022559,1702005,,branch-misses,1706177701,100.00,0.23,of all branches
    22.021022559,31161213,,L1-dcache-load-misses,1706179313,100.00,,
    22.021022559,1315370,,L1-icache-load-misses,1706180848,100.00,,
    22.021022559,1722661,,LLC-load-misses,1706182426,100.00,,
    22.021022559,709719,,LLC-store-misses,1706183990,100.00,,
    22.021022559,26275829,,l2_rqsts.miss,1706185536,100.00,,
    22.521398899,2565535010,,cycles,1702666582,100.00,,
    22.521398899,7501498891,,instructions,1702670110,100.00,2.86,insn per cycle
    22.521398899,1217544628,,branches,1702673276,100.00,,
    22.521398899,1917035,,branch-misses,1702675915,100.00,0.25,of all branches
    22.521398899,28421684,,L1-dcache-load-misses,1702677962,100.00,,
    22.521398899,735504,,L1-icache-load-misses,1702679972,100.00,,
    22.521398899,1611008,,LLC-load-misses,1702681945,100.00,,
    22.521398899,482623,,LLC-store-misses,1702683867,100.00,,
    22.521398899,21780858,,l2_rqsts.miss,1702685815,100.00,,
    23.021908564,3293453666,,cycles,1710668435,100.00,,
    23.021908564,6559909156,,instructions,1710672348,100.00,2.49,insn per cycle
    23.021908564,1124358030,,branches,1710675368,100.00,,
    23.021908564,9833911,,branch-misses,1710678351,100.00,1.27,of all branches
    23.021908564,54440265,,L1-dcache-load-misses,1710681185,100.00,,
    23.021908564,17234825,,L1-icache-load-misses,1710683930,100.00,,
    23.021908564,1813907,,LLC-load-misses,1710686752,100.00,,
    23.021908564,694059,,LLC-store-misses,1710689533,100.00,,
    23.021908564,36686742,,l2_rqsts.miss,1710692291,100.00,,
    23.522475746,4447897753,,cycles,1732596312,100.00,,
    23.522475746,9525160232,,instructions,1732601452,100.00,3.57,insn per cycle
    23.522475746,1562809860,,branches,1732605327,100.00,,
    23.522475746,19470094,,branch-misses,1732608975,100.00,2.47,of all branches
    23.522475746,79925486,,L1-dcache-load-misses,1732612649,100.00,,
    23.522475746,24884522,,L1-icache-load-misses,1732616453,100.00,,
    23.522475746,2713514,,LLC-load-misses,1732620158,100.00,,
    23.522475746,1006368,,LLC-store-misses,1732623730,100.00,,
    23.522475746,41577076,,l2_rqsts.miss,1732627248,100.00,,
    24.023067020,1620703672,,cycles,1718169035,100.00,,
    24.023067020,3784963810,,instructions,1718169706,100.00,1.43,insn per cycle
    24.023067020,618425684,,branches,1718170244,100.00,,
    24.023067020,5127626,,branch-misses,1718170777,100.00,0.65,of all branches
    24.023067020,15943087,,L1-dcache-load-misses,1718171290,100.00,,
    24.023067020,1387365,,L1-icache-load-misses,1718171809,100.00,,
