# started on Sun May 31 16:14:21 2020

     7.504488030,427653956,,branches,574078316,100.00,744.972,M/sec
     7.504488030,1053109,,branch-misses,574078902,100.00,0.23,of all branches
     8.004863819,500.35,msec,task-clock,569446723,100.00,1.001,CPUs utilized
     8.004863819,1,,context-switches,569447563,100.00,0.002,K/sec
     8.004863819,0,,cpu-migrations,569448051,100.00,0.000,K/sec
     8.004863819,1351,,page-faults,569448527,100.00,0.002,M/sec
     8.004863819,848588118,,cycles,569467608,100.00,1.490,GHz
     8.004863819,1981430574,,instructions,569468156,100.00,2.07,insn per cycle
     8.004863819,429923497,,branches,569468619,100.00,754.985,M/sec
     8.004863819,989124,,branch-misses,569469101,100.00,0.22,of all branches
     8.505182332,500.28,msec,task-clock,565377917,100.00,1.001,CPUs utilized
     8.505182332,2,,context-switches,565378769,100.00,0.004,K/sec
     8.505182332,0,,cpu-migrations,565379251,100.00,0.000,K/sec
     8.505182332,780,,page-faults,565379707,100.00,0.001,M/sec
     8.505182332,848471190,,cycles,565398019,100.00,1.501,GHz
     8.505182332,2100457191,,instructions,565398562,100.00,2.21,insn per cycle
     8.505182332,513364183,,branches,565399038,100.00,908.002,M/sec
     8.505182332,1079727,,branch-misses,565399541,100.00,0.24,of all branches
     9.005507811,500.29,msec,task-clock,561761840,100.00,1.001,CPUs utilized
     9.005507811,1,,context-switches,561762593,100.00,0.002,K/sec
     9.005507811,0,,cpu-migrations,561763068,100.00,0.000,K/sec
     9.005507811,1402,,page-faults,561763516,100.00,0.002,M/sec
     9.005507811,848490159,,cycles,561781019,100.00,1.510,GHz
     9.005507811,1985013961,,instructions,561781489,100.00,2.10,insn per cycle
     9.005507811,430038881,,branches,561781924,100.00,765.518,M/sec
     9.005507811,1003744,,branch-misses,561782352,100.00,0.22,of all branches
     9.505825503,500.26,msec,task-clock,558524776,100.00,1.001,CPUs utilized
     9.505825503,3,,context-switches,558525510,100.00,0.005,K/sec
     9.505825503,0,,cpu-migrations,558525926,100.00,0.000,K/sec
     9.505825503,846,,page-faults,558526320,100.00,0.002,M/sec
     9.505825503,848429472,,cycles,558543405,100.00,1.519,GHz
     9.505825503,1981189856,,instructions,558543873,100.00,2.11,insn per cycle
     9.505825503,429477156,,branches,558544290,100.00,768.949,M/sec
     9.505825503,1063854,,branch-misses,558544658,100.00,0.24,of all branches
    10.006146091,500.27,msec,task-clock,555611854,100.00,1.001,CPUs utilized
    10.006146091,3,,context-switches,555612533,100.00,0.005,K/sec
    10.006146091,0,,cpu-migrations,555612914,100.00,0.000,K/sec
    10.006146091,1337,,page-faults,555613281,100.00,0.002,M/sec
    10.006146091,848443956,,cycles,555629857,100.00,1.527,GHz
    10.006146091,1983866699,,instructions,555630266,100.00,2.12,insn per cycle
    10.006146091,430570043,,branches,555630659,100.00,774.948,M/sec
    10.006146091,964033,,branch-misses,555631031,100.00,0.21,of all branches
    10.506469386,500.29,msec,task-clock,552977528,100.00,1.001,CPUs utilized
    10.506469386,1,,context-switches,552978217,100.00,0.002,K/sec
    10.506469386,0,,cpu-migrations,552978594,100.00,0.000,K/sec
    10.506469386,843,,page-faults,552978957,100.00,0.002,M/sec
    10.506469386,848498116,,cycles,552994903,100.00,1.534,GHz
    10.506469386,2096093691,,instructions,552995344,100.00,2.25,insn per cycle
    10.506469386,512731243,,branches,552995733,100.00,927.219,M/sec
    10.506469386,1123807,,branch-misses,552996107,100.00,0.25,of all branches
    11.006799362,500.31,msec,task-clock,550583632,100.00,1.001,CPUs utilized
    11.006799362,0,,context-switches,550584237,100.00,0.000,K/sec
    11.006799362,0,,cpu-migrations,550584595,100.00,0.000,K/sec
    11.006799362,1293,,page-faults,550584928,100.00,0.002,M/sec
    11.006799362,848532998,,cycles,550600129,100.00,1.541,GHz
    11.006799362,1974935455,,instructions,550600513,100.00,2.13,insn per cycle
    11.006799362,428438669,,branches,550600857,100.00,778.154,M/sec
    11.006799362,1059460,,branch-misses,550601186,100.00,0.23,of all branches
    11.507134374,500.28,msec,task-clock,548396324,100.00,1.001,CPUs utilized
    11.507134374,3,,context-switches,548396875,100.00,0.005,K/sec
    11.507134374,0,,cpu-migrations,548397201,100.00,0.000,K/sec
    11.507134374,908,,page-faults,548397513,100.00,0.002,M/sec
    11.507134374,848458130,,cycles,548412457,100.00,1.547,GHz
    11.507134374,1976482758,,instructions,548412832,100.00,2.14,insn per cycle
    11.507134374,428516988,,branches,548413166,100.00,781.400,M/sec
    11.507134374,1065937,,branch-misses,548413510,100.00,0.24,of all branches
    12.007449420,500.28,msec,task-clock,546391652,100.00,1.001,CPUs utilized
    12.007449420,1,,context-switches,546392198,100.00,0.002,K/sec
    12.007449420,0,,cpu-migrations,546392516,100.00,0.000,K/sec
    12.007449420,1320,,page-faults,546392816,100.00,0.002,M/sec
    12.007449420,848485833,,cycles,546407254,100.00,1.553,GHz
    12.007449420,1983055713,,instructions,546407609,100.00,2.16,insn per cycle
    12.007449420,430758690,,branches,546408492,100.00,788.370,M/sec
    12.007449420,948000,,branch-misses,546408829,100.00,0.21,of all branches
    12.507735024,500.25,msec,task-clock,544546088,100.00,1.001,CPUs utilized
    12.507735024,1,,context-switches,544546693,100.00,0.002,K/sec
    12.507735024,0,,cpu-migrations,544547004,100.00,0.000,K/sec
    12.507735024,856,,page-faults,544547308,100.00,0.002,M/sec
    12.507735024,848433319,,cycles,544561278,100.00,1.558,GHz
    12.507735024,2097328834,,instructions,544561641,100.00,2.29,insn per cycle
    12.507735024,513196340,,branches,544561968,100.00,942.430,M/sec
    12.507735024,1111458,,branch-misses,544562291,100.00,0.25,of all branches
    13.008014728,500.25,msec,task-clock,542842269,100.00,1.000,CPUs utilized
    13.008014728,1,,context-switches,542842790,100.00,0.002,K/sec
    13.008014728,0,,cpu-migrations,542843086,100.00,0.000,K/sec
    13.008014728,1249,,page-faults,542843369,100.00,0.002,M/sec
    13.008014728,848416822,,cycles,542856917,100.00,1.563,GHz
    13.008014728,1976473228,,instructions,542857244,100.00,2.16,insn per cycle
    13.008014728,428976701,,branches,542857537,100.00,790.242,M/sec
    13.008014728,1052701,,branch-misses,542857835,100.00,0.23,of all branches
    13.508285665,500.22,msec,task-clock,541263491,100.00,1.000,CPUs utilized
    13.508285665,3,,context-switches,541264007,100.00,0.006,K/sec
    13.508285665,0,,cpu-migrations,541264300,100.00,0.000,K/sec
    13.508285665,1577,,page-faults,541264587,100.00,0.003,M/sec
    13.508285665,848359389,,cycles,541277922,100.00,1.567,GHz
    13.508285665,1978116311,,instructions,541278238,100.00,2.17,insn per cycle
    13.508285665,428690306,,branches,541278543,100.00,792.018,M/sec
    13.508285665,1053685,,branch-misses,541278837,100.00,0.23,of all branches
    14.008566002,500.21,msec,task-clock,539797294,100.00,1.000,CPUs utilized
    14.008566002,4,,context-switches,539797751,100.00,0.007,K/sec
    14.008566002,0,,cpu-migrations,539798024,100.00,0.000,K/sec
    14.008566002,678,,page-faults,539798288,100.00,0.001,M/sec
    14.008566002,848338177,,cycles,539811508,100.00,1.572,GHz
    14.008566002,1986799704,,instructions,539811814,100.00,2.18,insn per cycle
    14.008566002,431589144,,branches,539812098,100.00,799.539,M/sec
    14.008566002,969663,,branch-misses,539812383,100.00,0.22,of all branches
    14.508877887,500.28,msec,task-clock,538434643,100.00,1.001,CPUs utilized
    14.508877887,1,,context-switches,538435151,100.00,0.002,K/sec
    14.508877887,0,,cpu-migrations,538435425,100.00,0.000,K/sec
    14.508877887,986,,page-faults,538435695,100.00,0.002,M/sec
    14.508877887,848482863,,cycles,538448589,100.00,1.576,GHz
    14.508877887,2092493019,,instructions,538448905,100.00,2.31,insn per cycle
    14.508877887,512102095,,branches,538449198,100.00,951.094,M/sec
    14.508877887,1134907,,branch-misses,538449474,100.00,0.25,of all branches
    15.009203329,500.31,msec,task-clock,537163722,100.00,1.001,CPUs utilized
    15.009203329,0,,context-switches,537164171,100.00,0.000,K/sec
    15.009203329,0,,cpu-migrations,537164425,100.00,0.000,K/sec
    15.009203329,1114,,page-faults,537164670,100.00,0.002,M/sec
    15.009203329,848524409,,cycles,537177130,100.00,1.580,GHz
    15.009203329,1979449754,,instructions,537177415,100.00,2.19,insn per cycle
    15.009203329,429457115,,branches,537177664,100.00,799.490,M/sec
    15.009203329,1063881,,branch-misses,537177925,100.00,0.24,of all branches
    15.509536970,500.26,msec,task-clock,535973370,100.00,1.001,CPUs utilized
    15.509536970,4,,context-switches,535973852,100.00,0.007,K/sec
    15.509536970,0,,cpu-migrations,535974095,100.00,0.000,K/sec
    15.509536970,1535,,page-faults,535974330,100.00,0.003,M/sec
    15.509536970,848435836,,cycles,535986758,100.00,1.583,GHz
    15.509536970,1970062818,,instructions,535987055,100.00,2.18,insn per cycle
    15.509536970,427031198,,branches,535987313,100.00,796.740,M/sec
    15.509536970,1086527,,branch-misses,535987575,100.00,0.24,of all branches
    16.009864139,500.30,msec,task-clock,534858424,100.00,1.001,CPUs utilized
    16.009864139,1,,context-switches,534858830,100.00,0.002,K/sec
    16.009864139,0,,cpu-migrations,534859064,100.00,0.000,K/sec
    16.009864139,733,,page-faults,534859288,100.00,0.001,M/sec
    16.009864139,848499635,,cycles,534871411,100.00,1.586,GHz
    16.009864139,1980809509,,instructions,534871671,100.00,2.20,insn per cycle
    16.009864139,429776721,,branches,534871898,100.00,803.534,M/sec
    16.009864139,983417,,branch-misses,534872136,100.00,0.22,of all branches
    16.510182527,500.29,msec,task-clock,533810811,100.00,1.001,CPUs utilized
    16.510182527,1,,context-switches,533811237,100.00,0.002,K/sec
    16.510182527,0,,cpu-migrations,533811482,100.00,0.000,K/sec
    16.510182527,963,,page-faults,533811706,100.00,0.002,M/sec
    16.510182527,848491973,,cycles,533823556,100.00,1.589,GHz
    16.510182527,2099216472,,instructions,533823834,100.00,2.33,insn per cycle
    16.510182527,513378301,,branches,533824066,100.00,961.723,M/sec
    16.510182527,975404,,branch-misses,533824305,100.00,0.22,of all branches
    17.010511653,500.27,msec,task-clock,532824347,100.00,1.001,CPUs utilized
    17.010511653,3,,context-switches,532824754,100.00,0.006,K/sec
    17.010511653,0,,cpu-migrations,532824981,100.00,0.000,K/sec
    17.010511653,1148,,page-faults,532825195,100.00,0.002,M/sec
    17.010511653,848450976,,cycles,532836923,100.00,1.592,GHz
    17.010511653,1972091147,,instructions,532837175,100.00,2.19,insn per cycle
    17.010511653,428408678,,branches,532837412,100.00,804.034,M/sec
    17.010511653,1094247,,branch-misses,532837639,100.00,0.24,of all branches
    17.510828224,500.25,msec,task-clock,531893703,100.00,1.001,CPUs utilized
    17.510828224,4,,context-switches,531894096,100.00,0.008,K/sec
    17.510828224,0,,cpu-migrations,531894325,100.00,0.000,K/sec
    17.510828224,1477,,page-faults,531894539,100.00,0.003,M/sec
    17.510828224,848416144,,cycles,531906197,100.00,1.595,GHz
    17.510828224,1971502647,,instructions,531906454,100.00,2.20,insn per cycle
    17.510828224,428309430,,branches,531906669,100.00,805.254,M/sec
    17.510828224,1058567,,branch-misses,531906893,100.00,0.23,of all branches
    18.011152867,500.27,msec,task-clock,531015260,100.00,1.001,CPUs utilized
    18.011152867,3,,context-switches,531015665,100.00,0.006,K/sec
    18.011152867,0,,cpu-migrations,531015881,100.00,0.000,K/sec
    18.011152867,798,,page-faults,531016108,100.00,0.002,M/sec
    18.011152867,848455385,,cycles,531027677,100.00,1.598,GHz
    18.011152867,2075821202,,instructions,531027931,100.00,2.32,insn per cycle
    18.011152867,495280707,,branches,531028156,100.00,932.705,M/sec
    18.011152867,923365,,branch-misses,531028378,100.00,0.20,of all branches
    18.511479964,500.29,msec,task-clock,530184966,100.00,1.001,CPUs utilized
    18.511479964,1,,context-switches,530185432,100.00,0.002,K/sec
    18.511479964,0,,cpu-migrations,530186004,100.00,0.000,K/sec
    18.511479964,954,,page-faults,530186216,100.00,0.002,M/sec
    18.511479964,848527927,,cycles,530197558,100.00,1.600,GHz
    18.511479964,1997524796,,instructions,530197791,100.00,2.23,insn per cycle
    18.511479964,446373823,,branches,530198011,100.00,841.921,M/sec
    18.511479964,1037722,,branch-misses,530198238,100.00,0.23,of all branches
    19.011789040,500.27,msec,task-clock,529397841,100.00,1.001,CPUs utilized
    19.011789040,1,,context-switches,529398178,100.00,0.002,K/sec
    19.011789040,0,,cpu-migrations,529398391,100.00,0.000,K/sec
    19.011789040,1145,,page-faults,529398595,100.00,0.002,M/sec
    19.011789040,848436776,,cycles,529409719,100.00,1.603,GHz
    19.011789040,1965427046,,instructions,529409940,100.00,2.20,insn per cycle
    19.011789040,426539677,,branches,529410142,100.00,805.707,M/sec
    19.011789040,1079231,,branch-misses,529410349,100.00,0.24,of all branches
    19.512060278,500.20,msec,task-clock,528649285,100.00,1.000,CPUs utilized
    19.512060278,4,,context-switches,528649638,100.00,0.008,K/sec
    19.512060278,0,,cpu-migrations,528649841,100.00,0.000,K/sec
    19.512060278,1415,,page-faults,528650034,100.00,0.003,M/sec
    19.512060278,848337508,,cycles,528661162,100.00,1.605,GHz
    19.512060278,1968202580,,instructions,528661381,100.00,2.21,insn per cycle
    19.512060278,427455814,,branches,528661584,100.00,808.581,M/sec
    19.512060278,1052300,,branch-misses,528661796,100.00,0.23,of all branches
    20.012335867,500.25,msec,task-clock,527939197,100.00,1.000,CPUs utilized
    20.012335867,1,,context-switches,527939564,100.00,0.002,K/sec
    20.012335867,0,,cpu-migrations,527939776,100.00,0.000,K/sec
    20.012335867,776,,page-faults,527939965,100.00,0.001,M/sec
    20.012335867,848421960,,cycles,527950871,100.00,1.607,GHz
    20.012335867,2102352804,,instructions,527951107,100.00,2.36,insn per cycle
    20.012335867,513548287,,branches,527951305,100.00,972.741,M/sec
    20.012335867,952258,,branch-misses,527951500,100.00,0.21,of all branches
    20.512664956,500.30,msec,task-clock,527264979,100.00,1.001,CPUs utilized
    20.512664956,1,,context-switches,527265323,100.00,0.002,K/sec
    20.512664956,0,,cpu-migrations,527265522,100.00,0.000,K/sec
    20.512664956,1039,,page-faults,527265710,100.00,0.002,M/sec
    20.512664956,848503686,,cycles,527276445,100.00,1.609,GHz
    20.512664956,1967215895,,instructions,527276659,100.00,2.21,insn per cycle
    20.512664956,426721177,,branches,527276863,100.00,809.311,M/sec
    20.512664956,1094766,,branch-misses,527277068,100.00,0.24,of all branches
    21.012997185,500.30,msec,task-clock,526622897,100.00,1.001,CPUs utilized
    21.012997185,1,,context-switches,526623211,100.00,0.002,K/sec
    21.012997185,0,,cpu-migrations,526623406,100.00,0.000,K/sec
    21.012997185,1145,,page-faults,526623586,100.00,0.002,M/sec
    21.012997185,848504598,,cycles,526634138,100.00,1.611,GHz
    21.012997185,1964492904,,instructions,526634339,100.00,2.21,insn per cycle
    21.012997185,426411686,,branches,526634530,100.00,809.710,M/sec
    21.012997185,1119878,,branch-misses,526634713,100.00,0.25,of all branches
    21.513314580,500.26,msec,task-clock,526009812,100.00,1.001,CPUs utilized
    21.513314580,3,,context-switches,526010133,100.00,0.006,K/sec
    21.513314580,0,,cpu-migrations,526010321,100.00,0.000,K/sec
    21.513314580,1361,,page-faults,526010514,100.00,0.003,M/sec
    21.513314580,848435732,,cycles,526021019,100.00,1.613,GHz
    21.513314580,1962809853,,instructions,526021219,100.00,2.21,insn per cycle
    21.513314580,426546519,,branches,526021407,100.00,810.910,M/sec
    21.513314580,1078546,,branch-misses,526021592,100.00,0.24,of all branches
    22.013644544,500.28,msec,task-clock,525424970,100.00,1.001,CPUs utilized
    22.013644544,3,,context-switches,525425303,100.00,0.006,K/sec
    22.013644544,0,,cpu-migrations,525425484,100.00,0.000,K/sec
    22.013644544,770,,page-faults,525425659,100.00,0.001,M/sec
    22.013644544,848463676,,cycles,525436098,100.00,1.615,GHz
    22.013644544,2092762967,,instructions,525436301,100.00,2.36,insn per cycle
    22.013644544,511338083,,branches,525436493,100.00,973.190,M/sec
    22.013644544,966776,,branch-misses,525436672,100.00,0.21,of all branches
    22.513989515,500.30,msec,task-clock,524866611,100.00,1.001,CPUs utilized
    22.513989515,2,,context-switches,524866929,100.00,0.004,K/sec
    22.513989515,0,,cpu-migrations,524867102,100.00,0.000,K/sec
    22.513989515,1084,,page-faults,524867264,100.00,0.002,M/sec
    22.513989515,848502825,,cycles,524877596,100.00,1.617,GHz
    22.513989515,1970038693,,instructions,524877789,100.00,2.22,insn per cycle
    22.513989515,427083706,,branches,524877968,100.00,813.700,M/sec
    22.513989515,1074887,,branch-misses,524878145,100.00,0.24,of all branches
    23.014310353,500.29,msec,task-clock,524332353,100.00,1.001,CPUs utilized
    23.014310353,1,,context-switches,524332646,100.00,0.002,K/sec
    23.014310353,0,,cpu-migrations,524332811,100.00,0.000,K/sec
    23.014310353,1146,,page-faults,524332967,100.00,0.002,M/sec
    23.014310353,848492972,,cycles,524343121,100.00,1.618,GHz
    23.014310353,1967795602,,instructions,524343305,100.00,2.22,insn per cycle
    23.014310353,426927550,,branches,524343467,100.00,814.231,M/sec
    23.014310353,1073172,,branch-misses,524343634,100.00,0.24,of all branches
    23.514625678,500.26,msec,task-clock,523820198,100.00,1.001,CPUs utilized
    23.514625678,3,,context-switches,523820490,100.00,0.006,K/sec
    23.514625678,0,,cpu-migrations,523820664,100.00,0.000,K/sec
    23.514625678,1344,,page-faults,523820833,100.00,0.003,M/sec
    23.514625678,848440204,,cycles,523830947,100.00,1.620,GHz
    23.514625678,1973281779,,instructions,523831133,100.00,2.23,insn per cycle
    23.514625678,428611845,,branches,523831307,100.00,818.242,M/sec
    23.514625678,1014137,,branch-misses,523831475,100.00,0.23,of all branches
    24.014950734,500.27,msec,task-clock,523329528,100.00,1.001,CPUs utilized
    24.014950734,3,,context-switches,523329833,100.00,0.006,K/sec
    24.014950734,0,,cpu-migrations,523330010,100.00,0.000,K/sec
    24.014950734,856,,page-faults,523330181,100.00,0.002,M/sec
    24.014950734,848446813,,cycles,523340241,100.00,1.621,GHz
    24.014950734,2100204046,,instructions,523340429,100.00,2.38,insn per cycle
    24.014950734,512937996,,branches,523340599,100.00,980.143,M/sec
    24.014950734,971248,,branch-misses,523340763,100.00,0.21,of all branches
    24.515276487,500.29,msec,task-clock,522859427,100.00,1.001,CPUs utilized
    24.515276487,1,,context-switches,522859712,100.00,0.002,K/sec
    24.515276487,0,,cpu-migrations,522859872,100.00,0.000,K/sec
    24.515276487,1302,,page-faults,522860028,100.00,0.002,M/sec
    24.515276487,848498728,,cycles,522869934,100.00,1.623,GHz
    24.515276487,1972125624,,instructions,522870111,100.00,2.23,insn per cycle
    24.515276487,427882249,,branches,522870272,100.00,818.350,M/sec
    24.515276487,1061867,,branch-misses,522870434,100.00,0.24,of all branches
    25.015581603,500.27,msec,task-clock,522407693,100.00,1.001,CPUs utilized
    25.015581603,1,,context-switches,522407947,100.00,0.002,K/sec
    25.015581603,0,,cpu-migrations,522408099,100.00,0.000,K/sec
    25.015581603,879,,page-faults,522408243,100.00,0.002,M/sec
    25.015581603,848461014,,cycles,522417998,100.00,1.624,GHz
    25.015581603,1979824582,,instructions,522418164,100.00,2.24,insn per cycle
    25.015581603,429574281,,branches,522418313,100.00,822.297,M/sec
    25.015581603,1046425,,branch-misses,522418460,100.00,0.23,of all branches
    25.515893527,500.26,msec,task-clock,521973354,100.00,1.001,CPUs utilized
    25.515893527,3,,context-switches,521973637,100.00,0.006,K/sec
    25.515893527,0,,cpu-migrations,521973785,100.00,0.000,K/sec
    25.515893527,1327,,page-faults,521973930,100.00,0.003,M/sec
    25.515893527,848431206,,cycles,521983657,100.00,1.625,GHz
    25.515893527,1979354122,,instructions,521983824,100.00,2.24,insn per cycle
    25.515893527,430122741,,branches,521983979,100.00,824.032,M/sec
    25.515893527,985443,,branch-misses,521984130,100.00,0.22,of all branches
